Sample	posterior	likelihood	prior	treeLikelihood.H3N2_subsampled	structuredCoalescent.t:H3N2_subsampled	treeHeight.t:H3N2_subsampled	Ne.t:H3N2_subsampled.Australia	Ne.t:H3N2_subsampled.Hong_Kong	Ne.t:H3N2_subsampled.Japan	Ne.t:H3N2_subsampled.New_Zealand	Ne.t:H3N2_subsampled.USA	b_migration.t:H3N2_subsampled.Australia_to_Hong_Kong	b_migration.t:H3N2_subsampled.Australia_to_Japan	b_migration.t:H3N2_subsampled.Australia_to_New_Zealand	b_migration.t:H3N2_subsampled.Australia_to_USA	b_migration.t:H3N2_subsampled.Hong_Kong_to_Australia	b_migration.t:H3N2_subsampled.Hong_Kong_to_Japan	b_migration.t:H3N2_subsampled.Hong_Kong_to_New_Zealand	b_migration.t:H3N2_subsampled.Hong_Kong_to_USA	b_migration.t:H3N2_subsampled.Japan_to_Australia	b_migration.t:H3N2_subsampled.Japan_to_Hong_Kong	b_migration.t:H3N2_subsampled.Japan_to_New_Zealand	b_migration.t:H3N2_subsampled.Japan_to_USA	b_migration.t:H3N2_subsampled.New_Zealand_to_Australia	b_migration.t:H3N2_subsampled.New_Zealand_to_Hong_Kong	b_migration.t:H3N2_subsampled.New_Zealand_to_Japan	b_migration.t:H3N2_subsampled.New_Zealand_to_USA	b_migration.t:H3N2_subsampled.USA_to_Australia	b_migration.t:H3N2_subsampled.USA_to_Hong_Kong	b_migration.t:H3N2_subsampled.USA_to_Japan	b_migration.t:H3N2_subsampled.USA_to_New_Zealand	clockRate.c:H3N2_subsampled	gammaShape.s:H3N2_subsampled	kappa.s:H3N2_subsampled	freqParameter.s:H3N2_subsampled1	freqParameter.s:H3N2_subsampled2	freqParameter.s:H3N2_subsampled3	freqParameter.s:H3N2_subsampled4
500000	-6668.476882843563	-5871.821156516071	-796.6557263274913	-5871.821156516071	-783.8091159503375	4.61969794211696	1.45279181454833	1.4097910250345609	0.3416370500227557	0.6017325210099078	2.0771903934799614	0.2455937119095985	0.060902063033746366	0.6619747805531786	1.4929206240655468	0.04184085260396221	0.324128583144265	0.1229326052445084	0.3048612969483879	0.3366965096742328	0.520928681822621	0.5984163690295238	0.2397335242202835	0.5663440457872535	0.3079688355070046	0.02908248566147688	0.9763290625662516	0.04543142108586231	0.0021493287638481603	0.11239872977885024	0.10481398037267099	0.005	0.4495725687231705	7.741969930684628	0.35479299229579986	0.21023374373381334	0.21683455032045196	0.21813871364993495
550000	-6735.862143219381	-5866.384936961163	-869.4772062582185	-5866.384936961163	-860.9242796108438	4.792241925749453	2.2483445368094497	1.8273853499348118	0.7782002162504098	0.6200762023335706	2.315020659137571	0.2558067386094018	0.28243231483780357	0.3903274883068213	1.0452526897769598	0.03760084048215186	0.165548216021526	0.10191088228679404	0.3795978725867616	0.40030909672572207	0.4586774521728435	0.32084348353886327	0.36814906630364885	0.1418552916449567	0.11725011368078647	0.2551491781121729	0.629395854700903	0.15788345967937267	0.02980972889062252	0.033608423692478996	0.031551033847600995	0.005	0.48339122361172826	7.779455277219533	0.35199407118135567	0.21472481313463196	0.20502589095436818	0.22825522472964432
600000	-6721.074938127255	-5873.465383324086	-847.6095548031686	-5873.465383324086	-837.8752179914179	4.66542644698808	0.8788824581048343	1.5950929844656019	0.28249848224208446	1.0266727903561856	2.016777159678413	0.300592904991592	5.063116511532372E-4	1.0264733484147568	0.537088762004492	0.18975839650290435	0.13523020396952315	0.12512947300088906	0.13067341936677007	0.2197014085835605	0.7536793075697523	0.15017477207524318	0.6410417336069224	0.5414996035289716	0.0840560200986527	0.10912624299623401	0.9650609013596042	0.06488095533897771	0.004458455934623426	0.009318485110877857	0.3531244368748123	0.005	0.4866335939555876	7.355469925552369	0.35927542607551066	0.20687196664151525	0.19842597049526356	0.2354266367877106
650000	-6686.090673922014	-5851.204254101476	-834.8864198205374	-5851.204254101476	-824.9295628117395	4.403172524934528	1.636321558798515	1.6024208316988093	0.2675460169907143	0.8869903553180694	1.6795460399353461	0.20773441189968003	0.08365410580398806	0.7988940311585966	1.0152466410910137	0.08117257101850199	0.5105936920916814	0.08253049963710381	0.501375252599204	0.07585112519879718	0.9441977822097383	0.29500166576857395	0.3705136493287439	0.0875263846465756	0.021710098800835142	0.09627905847379034	0.747460486759552	0.33433009281012716	0.058498617589266146	0.009252811519686363	0.06304910793456764	0.005	0.41743171710701993	6.7250125802819705	0.34841001633167423	0.2116915432877289	0.20556345467100057	0.2343349857095963
700000	-6636.583804336627	-5848.419238107954	-788.1645662286732	-5848.419238107954	-779.6298627800428	4.7721173295598085	1.1034103128855808	1.4053222376839645	0.4825129249928877	0.42177674487712397	2.2064385588960214	0.18677671848307958	0.6934381451033427	0.6141829486903765	0.9447123942525489	0.042931445325269	0.152707786152847	0.05577636153834888	0.38731722633633264	0.017804311007361216	0.5831891035131762	0.29278943543510016	0.3476478379671747	0.3438956767129275	0.23946402437617728	0.14756552824297534	0.6286835643577982	0.038004746718948657	0.02209065754458232	0.04022027538777795	0.3027387381279825	0.005	0.5713388949035739	7.154633369040104	0.36323642751376284	0.2039283396026885	0.19479830985427923	0.23803692302926924
750000	-6642.552840353306	-5861.561163340719	-780.9916770125876	-5861.561163340719	-771.4122791665019	5.209904885858507	1.61613409306464	1.3235224846319384	0.20941236826017962	0.4150395694162388	2.2269567039985447	0.2593440221302566	0.03348071003623818	0.5271997013776274	0.848406955857019	0.12028510264879125	0.18187035559151524	0.10699617095697113	0.22274266316390548	0.20061957822543292	0.2991047188760594	0.3902651596935696	1.1423001919835514	0.6041020639529306	0.087610763557555	0.015071577719913368	1.1956183767301827	0.1238527483314927	0.0062982747831713745	0.03828372311329848	0.033185571226447906	0.005	0.4469787782889408	7.166484310211227	0.3279247971547899	0.19941224237883334	0.2250053708261091	0.24765758964026754
800000	-6647.692674615145	-5876.616366213701	-771.076308401443	-5876.616366213701	-756.8799228053317	4.429210588160458	0.948109551576568	1.4437643354698646	0.6113834664859376	0.6498897835391474	1.3420474439940069	0.1634538564782892	0.08456058752683408	0.3788073370047726	1.493986144384532	0.15245316146716997	0.43378170934041216	0.03501981337310643	0.004378555364906928	0.2794142831669413	0.7144757484006129	0.5349799006496234	1.2269592680586965	0.3660455545998033	0.05888118142525625	0.5033795862935528	0.738110992530301	0.10564805644064731	0.041901849423933546	0.1028528125459582	0.1492440109895977	0.005	0.4406252271979137	7.0300323275532035	0.3402907456693595	0.21453654675446812	0.205169732167185	0.24000297540898718
850000	-6660.9000076893035	-5863.6710916800075	-797.2289160092956	-5863.6710916800075	-787.2761883545204	5.577732421663973	2.1102245101055415	1.1546666697856605	0.527956486398146	0.3811664132290525	1.82222140036936	0.1555728738369198	0.0755372763924246	0.537107856672245	0.3755625561871534	0.26460332641884743	0.17659373545841928	0.008665440762496111	0.1908350722640725	0.5680807155378907	1.0937656612272335	0.07301556193449739	1.095026086642473	0.4189914888168621	0.228794809555964	0.11006145755910808	0.7347292206782186	0.18516891565739496	0.0053632129962662214	0.013525045241720615	0.04835098810222587	0.005	0.42230631874914426	7.962652592420127	0.35936219771735645	0.20017119160626448	0.2177459915381877	0.2227206191381913
900000	-6679.6466611267015	-5874.171021974931	-805.47563915177	-5874.171021974931	-793.3277861118744	4.811196546769952	1.573388308199385	1.2665379428850105	0.1587486275444923	0.70262943438378	2.446527882647061	0.4028935136428959	0.059758592404171085	0.5330073788837079	0.9093898686517432	0.05170290976048586	0.17566632758960773	0.062294902156209815	0.49368411569885423	0.3179994483771514	1.0095227911710554	0.4636076006247333	0.6362597545403371	0.555527181276917	0.07553625574221236	0.06701733196037747	0.8846757163764367	0.038541404490210346	0.10835192327586188	0.006639165432734215	0.050030412289071235	0.005	0.5179261406692526	8.630272267666546	0.36327986276303886	0.20014536542338812	0.21488425517149717	0.2216905166420758
950000	-6638.600331806039	-5868.633700333184	-769.9666314728553	-5868.633700333184	-762.5583475415774	5.893038950904101	1.6535382278418664	1.0940393966704471	0.4151130577745966	0.6458070909400957	1.960518904703999	0.38106806382459285	0.08824148465011361	0.44906043022740766	0.9172690662611329	0.07191754269547898	0.04298646709052336	0.10989837643153344	0.3206030253251045	0.19673818145136385	0.7664738510476764	0.0064310114513773725	0.7659463496891402	0.49378217156178916	0.019667372485849394	0.032365582654113136	0.7240188386736238	0.12299346548643253	0.05703889081743338	0.012710684759869318	0.15692274130077344	0.005	0.44783044987322085	7.66219165695752	0.3429075636639539	0.20389754096639853	0.2089132567032561	0.2442816386663914
1000000	-6706.098707965977	-5873.631740074107	-832.4669678918702	-5873.631740074107	-826.4898175241325	4.8531921001648115	1.2176871228565143	1.152278319128948	0.37757144462089337	0.6036046425246056	2.1122068477834386	0.22074677106923396	0.3703714659763911	0.9232256120970235	1.2637473500997518	0.06340956128070442	0.19681698601621994	0.2653442377984392	0.3714545487514173	0.15008187831595302	0.18401195988393598	0.09904861297815892	0.31719397538682237	0.12723343989804017	0.06154167016819358	0.11663142071734149	0.46176888196560856	0.10218045971164898	0.029721287847591687	9.229831728849456E-4	0.08541799621046908	0.005	0.5170799540744184	8.250195216372981	0.33382698414525613	0.1890735533621016	0.20961586632353102	0.26748359616911116
1050000	-6682.50576625332	-5859.718746162152	-822.7870200911685	-5859.718746162152	-809.9386774643552	4.963366514842383	1.6493974622079475	1.4619776255260668	0.4408344082803486	0.47096149622194244	2.0801628027237204	0.2408902881748784	0.10277555477819199	1.219300221176585	1.0168294777326494	0.012053251965873618	0.3579263206157728	0.04632919944677839	0.1658916158660478	0.059737033200467825	0.47704650913986046	0.14604178005406263	1.173868038217101	0.2751195690278579	0.08507548550987885	0.18352728100384247	1.077316047027776	0.07294092137079249	0.07581943787247152	0.1356639248324113	0.14147373977281258	0.005	0.40766682126507203	7.70784519768687	0.3455772115634791	0.22240452567620836	0.19676283545458512	0.23525542730572738
1100000	-6680.034193144528	-5885.857640080309	-794.1765530642193	-5885.857640080309	-783.459822593124	5.184055993891134	1.1567720961512313	1.442771845193661	0.3560438898750488	0.492568312158061	1.9295094479022845	0.2924167102941886	0.3771161399043757	0.8937743195448885	1.3057356831286493	0.03651766521028306	0.0800724289173685	0.03448731800503604	0.313891341295239	0.27258737283128415	0.6411827052915157	0.48580110726891246	0.19316239440143335	0.10596748764048682	0.06059926394981798	0.05954654933873497	1.0730551617941444	0.19724177421464373	0.03936463303153493	0.1146081146317653	0.08477174919053174	0.005	0.48786712977308166	7.785392604130399	0.336934494419545	0.20175618054463623	0.209879776816027	0.25142954821979163
1150000	-6680.276017233123	-5899.188393788394	-781.0876234447287	-5899.188393788394	-772.4209521404903	5.23498262267722	2.131178429246757	1.2547545770747988	0.40397209407739776	0.4481332147492099	1.9063378054822055	0.31498459585551597	0.3092594267867973	0.43289206022652765	0.8714048579555733	0.016237721378613842	0.26167527121629874	0.021117408542452868	0.4380462075783495	0.5950284461958404	0.7849513357834436	0.1346624029884353	0.10779936436082505	0.7647805882519482	0.02344452616883221	0.28730575550159515	0.43430118723767563	0.17441950743894272	0.03533909784006204	0.025220164244056913	0.011299505003782805	0.005	0.4147414734609708	7.59640614002622	0.322990021570606	0.22356143259041183	0.2211267792291433	0.23232176660983866
1200000	-6719.498616082625	-5881.378828221025	-838.1197878615998	-5881.378828221025	-824.7045365268939	4.902384402042105	2.197122315697255	1.1675748206717351	0.26725504325660204	0.484393515594564	2.6438177540191012	0.10554841333742601	0.24385063663125905	0.8869812850153452	1.3248326344906511	0.20172176318287416	0.13106001286057545	0.029660391797331338	0.17925182741692336	0.015187977403620342	0.7844430129371533	0.8376481816557445	0.9790378437820936	0.24482487165969902	0.06056924891190036	0.12762337123833417	0.8315075171002186	0.16150705772571403	0.03390734306916407	0.021726329628847126	0.03808984086559124	0.005	0.4132672179506626	6.936466258259957	0.3482672754186069	0.19982142300830358	0.21862217954001564	0.23328912203307364
1250000	-6703.718323294216	-5941.149969525869	-762.5683537683475	-5941.149969525869	-750.994048771566	4.164054887892412	1.3841164063261915	1.4402271020070176	0.25670504226579305	0.4850179318879948	1.5091252009136538	0.1877536456263178	0.008390331963903496	0.6394956310438799	1.764682895391665	0.012298417826175648	0.16240399268747258	0.014120540492291498	0.27979221982295266	0.07327105143551119	1.2086809975546413	0.10281206043864027	0.5217029276671662	0.2922255271865961	0.09787361662856989	0.012076907373230276	1.1071722436702032	0.10232852426806269	0.19649038213922315	0.16768163972891803	0.006362576018081144	0.005	0.3708311899698354	8.376752018288249	0.3296164572982653	0.21207416525435602	0.20295597436858484	0.2553534030787936
1300000	-6684.598521356944	-5890.6161311899805	-793.982390166963	-5890.6161311899805	-782.1468099052169	4.4036437715763945	1.8059455094758428	1.1795230139548352	0.3714641344847706	0.4290501047063107	1.6605274954746192	0.3979088570395892	0.30712259147495025	0.6947716840234407	0.9664271952097535	0.05296440144088898	0.14097784096322225	0.13634813071541027	0.2835810680803304	0.09609350572930064	0.8989243194164805	0.2915275841650506	0.6019917153269867	0.2941506141610592	0.12387120904411367	0.13470847719506238	0.8896128407675749	0.28254110742771954	0.12503075712759076	0.02961395355376598	0.14392387330477943	0.005	0.46546529654712077	8.752838739508018	0.3402342511561311	0.20699310655038977	0.21797464308711964	0.2347979992063593
1350000	-6653.933091268782	-5874.899395211045	-779.0336960577373	-5874.899395211045	-762.9096048577965	5.077993551558906	1.4597539683456924	0.8251063931986276	0.21631369730593722	0.585121458796243	1.814456211063509	0.1964107070646687	0.017058372821607	0.8624262025388879	1.1271210056531322	0.3332034980076127	0.2925352522067962	0.022604087734193333	0.5088803581575411	0.16759283571148284	1.2821630721556838	0.30831938010327187	0.7367041434828228	0.36106521705402544	0.08414788341458014	0.14930603732730113	1.290032885715088	0.19255783110481575	0.05077655972125033	0.04298697242328789	0.18398939843733508	0.005	0.4365325509869594	7.125138624032022	0.3540455926906346	0.21224324800955355	0.19473577029575423	0.2389753890040575
1400000	-6690.115105572661	-5875.897445544773	-814.2176600278883	-5875.897445544773	-802.7365259364614	4.9787512323056715	1.8227686430979553	1.3482106405969994	0.2659705736171889	0.5320266414990217	2.081511791691096	0.5974636277168556	0.09819673690347631	0.5348717800753324	1.0809035352171361	0.022584511216174722	0.4087997440975743	0.013497644483001682	0.2240939036182605	0.21499824024872927	0.6577684286322992	0.1304840730147069	0.8071919216541888	0.36498663441214946	0.08008012130940995	0.1948311060931023	1.0548520524465996	0.12290719089900964	0.0709963497355057	0.02829496270760534	0.04132773462097377	0.005	0.505318582570944	7.911143543868223	0.32914852905848535	0.2069222901210117	0.21136932503284847	0.25255985578765433
1450000	-6682.6506650946785	-5882.4701925749805	-800.1804725196978	-5882.4701925749805	-784.9169127335571	5.070030949349471	2.038004271252493	1.43511513943816	0.21974738109277958	0.35471950195703306	1.8807820420833223	0.32228246124814625	0.15959753545692112	0.5797339628032919	0.9808758236200661	0.021449386069337533	0.3610810889998349	0.10517463406982311	0.15178822567548444	0.2279461597284464	1.9498795129359212	0.4456023932729802	0.33288672335312414	0.7169704789182348	0.07038299557962635	0.531255456529821	0.42992372171375187	0.25861385660700414	0.0325105936398938	0.1416010902259477	0.02926341489042824	0.005	0.335488432847358	7.534713826839429	0.3535590186523736	0.1869996150638722	0.20957054010103582	0.2498708261827183
1500000	-6635.872876198457	-5910.378477512278	-725.4943986861787	-5910.378477512278	-717.7617793659778	4.629875144908887	1.3831513327150387	1.3592890332040302	0.17835642905335353	0.48230877337743255	1.646911617891359	0.42890832053076566	0.2985164978413234	0.43892919244219303	0.669958339720594	0.04059949853354031	0.5492393591835014	0.025428823339525897	0.2973452826689749	0.05699651492713437	0.5086439236235771	0.17505580200336993	0.49774270445860064	0.6461498868443191	0.13076653112888975	0.2714775144051927	0.5149231764596938	0.4327737567934636	0.013316955842668949	9.346394929152975E-4	0.0824310290169078	0.005	0.4429437054120938	7.39537323861829	0.3608048656267122	0.21722553327506672	0.18622682884247546	0.2357427722557454
1550000	-6647.700404827288	-5876.041537984687	-771.6588668426014	-5876.041537984687	-764.016766480295	4.277958432037243	1.4564898888498703	1.0508929442114563	0.404685880362462	0.4720696457811223	2.607132100790694	0.50763990556722	0.17923770354455318	0.523694261677028	0.744121424294898	0.007550534428350031	0.656109877507465	0.058713811356748524	0.25729360618858194	0.04065501997995419	0.35800832476691163	0.06171970148567662	0.645119189767413	0.7632400599490963	0.0014320068268335753	0.025996887326740607	0.6795366108686287	0.14494463991313777	0.08288234457806866	0.009336678195061704	0.0713683756707951	0.005	0.3943309692850459	8.048823229395616	0.3506999862896287	0.19289491487983068	0.19966703042257025	0.2567380684079701
1600000	-6684.097124194553	-5881.428360581134	-802.6687636134182	-5881.428360581134	-794.1758504428134	4.554714561839669	1.4044553320049777	1.8213129353435422	0.712817901248239	0.5694943951511774	1.5752977197714961	0.3377296084916853	0.12952094606232756	1.2670716641745423	0.26227886443836534	0.034878190697459184	0.20313976300393924	0.01988850171542387	0.14472174626707446	0.07830888040942337	0.49227875828410883	0.06253794796955868	0.6974053556756441	0.5424307972285375	0.01393633971944228	0.4034337214104511	0.6212712796523503	0.141048524071451	0.006052545622425857	0.3518620895850081	0.07490829182933677	0.005	0.40640870976909466	7.941135595289545	0.3432550599642754	0.20421174008556797	0.21397759258110896	0.23855560736904735
1650000	-6749.019493796271	-5915.62079354549	-833.3987002507803	-5915.62079354549	-821.6186514292683	5.174327467277079	1.7378800815108435	1.8599068260394696	0.3480123412178876	0.575305426694558	2.200433402069848	0.33931247194568037	0.412194225303094	0.8806567362956473	0.8051457941893703	0.11948581603388403	0.594445176496368	0.06459317356184179	0.22380676316449286	0.17681213245555613	0.27800535748838895	0.4522611063747434	0.17655258988653205	1.3240972978064354	0.2736257318975774	0.01744906101059942	0.3133930776758896	0.12708328605947541	0.0585331050944027	0.007583854120683072	0.0068763823255019165	0.005	0.4012270376774358	8.715747428989173	0.34778764449413935	0.21227383094405453	0.21180801672643756	0.22813050783536828
1700000	-6671.792025858181	-5890.971121321712	-780.8209045364687	-5890.971121321712	-768.0747388315526	4.686352084069219	1.28442958431221	0.9628177364067884	0.3825395776226139	0.4543726442717568	1.995412026138565	0.2843021947047792	0.1136822093971806	0.8723582723453452	1.31390289744701	7.852224876368173E-4	0.34628874313609015	0.01457676782976015	0.38011930567863267	0.3520012396897968	0.6408409902115101	0.23790477466629964	0.72446238748237	0.4438745450019818	0.0417853921553543	0.17676636274090984	0.8408818534422365	0.1751219512007615	0.0755762239993051	0.14993687221641497	0.0877944020150439	0.005	0.45749893615790005	7.325263531959783	0.3402526383081389	0.21304169059899214	0.2103027740463486	0.23640289704652012
1750000	-6722.963018710359	-5893.541591549592	-829.421427160767	-5893.541591549592	-818.2972857665369	4.684798914570015	1.8040977437594823	1.4067529814850384	0.28308187945311414	0.5877139834289565	1.8858598548893022	0.21291529812227852	0.051230455954735916	0.8955508705609976	0.6669588451580434	0.00478905095516155	0.10483757614306051	0.012551373545000473	0.3313939163069256	0.10137210875338283	0.2095030626777804	0.460070112616138	1.199027287033065	0.3659911720470189	0.08092828668737574	0.33649895800029134	0.5435685020245483	0.14997820662816366	0.01016812234221554	0.05817867276637445	0.8920755480818632	0.005	0.34384177442080055	7.934128485922435	0.35335656526571757	0.18916009411282775	0.21573085071801584	0.2417524899034385
