Sample	posterior	likelihood	prior	treeLikelihood.H3N2_subsampled	structuredCoalescent.t:H3N2_subsampled	treeHeight.t:H3N2_subsampled	Ne.t:H3N2_subsampled.Australia	Ne.t:H3N2_subsampled.Hong_Kong	Ne.t:H3N2_subsampled.Japan	Ne.t:H3N2_subsampled.New_Zealand	Ne.t:H3N2_subsampled.USA	b_migration.t:H3N2_subsampled.Australia_to_Hong_Kong	b_migration.t:H3N2_subsampled.Australia_to_Japan	b_migration.t:H3N2_subsampled.Australia_to_New_Zealand	b_migration.t:H3N2_subsampled.Australia_to_USA	b_migration.t:H3N2_subsampled.Hong_Kong_to_Australia	b_migration.t:H3N2_subsampled.Hong_Kong_to_Japan	b_migration.t:H3N2_subsampled.Hong_Kong_to_New_Zealand	b_migration.t:H3N2_subsampled.Hong_Kong_to_USA	b_migration.t:H3N2_subsampled.Japan_to_Australia	b_migration.t:H3N2_subsampled.Japan_to_Hong_Kong	b_migration.t:H3N2_subsampled.Japan_to_New_Zealand	b_migration.t:H3N2_subsampled.Japan_to_USA	b_migration.t:H3N2_subsampled.New_Zealand_to_Australia	b_migration.t:H3N2_subsampled.New_Zealand_to_Hong_Kong	b_migration.t:H3N2_subsampled.New_Zealand_to_Japan	b_migration.t:H3N2_subsampled.New_Zealand_to_USA	b_migration.t:H3N2_subsampled.USA_to_Australia	b_migration.t:H3N2_subsampled.USA_to_Hong_Kong	b_migration.t:H3N2_subsampled.USA_to_Japan	b_migration.t:H3N2_subsampled.USA_to_New_Zealand	clockRate.c:H3N2_subsampled	gammaShape.s:H3N2_subsampled	kappa.s:H3N2_subsampled	freqParameter.s:H3N2_subsampled1	freqParameter.s:H3N2_subsampled2	freqParameter.s:H3N2_subsampled3	freqParameter.s:H3N2_subsampled4
1000000	-6667.960386588221	-5874.214898242648	-793.7454883455732	-5874.214898242648	-784.5828641806886	4.831434148523044	1.4067979673257498	1.1814535894274585	0.36286945558566264	0.559252064417234	1.996327622926147	0.23106476503688908	0.35610790968817163	1.1982956461102119	0.3583717041060289	0.15483751327508727	0.09389970116424069	0.13594836578243372	0.5369609263132331	0.0636706010161864	0.5288025893245784	0.3941911942635334	0.06056478406614442	0.2576479610686189	0.01894432198273351	0.2886430541129757	0.8085906191254305	0.5882174240386582	0.09241342774282536	0.11266214694716707	0.033430920890285605	0.005	0.356846269369213	6.960449593515699	0.32176887551635575	0.21950370857494558	0.22597517024911185	0.23275224565958644
1050000	-6667.185683157361	-5882.7719988536	-784.4136843037612	-5882.7719988536	-775.022079358329	5.2219371103623065	1.284595678767121	1.4329064268888274	0.23696047370193232	0.4218213623314035	2.620305673710076	0.3594299767060151	0.6203666146160384	0.5005827621643554	0.5984348120724162	0.027580176113864346	0.14531911722672386	0.025062749356887612	0.356383235402355	0.032257612522782496	0.8645048445315692	0.4920199776880723	0.5352805378060563	0.046354386532573656	0.1280008035386319	0.412465331612132	0.633176266764392	0.22874878874806903	2.968134248188107E-4	0.16439151049367864	0.16008535095561485	0.005	0.3844852526834064	7.964717700456991	0.323222405040517	0.23477895180409797	0.1985189484118342	0.24347969474355044
1100000	-6653.31621412913	-5863.750344404163	-789.5658697249661	-5863.750344404163	-781.1959530791075	4.908803506145309	1.359294980396793	1.383335927082146	0.3340087882564951	0.3409997855455493	2.3255418155163525	0.1447028105509522	0.030636523167753574	0.35477313201124105	0.9888261326044124	0.020146952366723505	0.03841536639315517	0.062246489380638	0.3716493734090037	0.12318205437169001	0.5026558292321233	1.0941211046106853	0.6201611496214073	0.6487706078399357	0.03482738305840963	0.11292830168047746	0.7381959667225504	0.034297115238588825	0.013503274664138334	0.03803035137803649	0.03846683147479178	0.005	0.48733379955283007	8.97956647880169	0.35668873825897435	0.20144259037310758	0.19682530629015255	0.2450433650777651
1150000	-6641.366971539564	-5901.179433128694	-740.1875384108695	-5901.179433128694	-731.2295587319998	5.593042209562662	1.5508085068683917	1.3028074623436932	0.2758903958234784	0.5355970466436087	1.7485987076402518	0.16618032601645066	0.715450561957059	0.8243308916348058	0.6733082352295039	0.02764418884731625	0.05023977022857091	0.02552817870692291	0.36244460461281974	0.04274212946687658	0.4703024481000699	0.24621488263221694	0.8472699252993979	0.3869485769429058	0.06083960675451187	0.48226253427165716	0.6378574028838606	0.06003222848617774	0.0361385192988859	0.047635954815873356	0.07967178808297336	0.005	0.5312910409328744	7.2994668587467055	0.35072166257880527	0.2114403821366041	0.20258593152578652	0.23525202375880372
1200000	-6635.328622677127	-5878.215333734534	-757.1132889425924	-5878.215333734534	-749.080354298259	4.721731424853275	1.4578296568424145	1.0070695023529903	0.22093693773586007	0.736563441466315	1.5426610232139313	0.21654869935965088	0.07199256658004881	1.2174177287480863	0.9597706279992491	0.14096741438182656	0.5878384082161324	0.052140233796207996	0.025324235176767757	0.13201774095923788	0.06279916653984766	0.42570567460190906	0.6821821447432181	0.1752925736899231	0.03802142759550279	0.32789116721839073	0.7101323493935011	0.11560775436053515	0.07326454915272412	3.4083723302321707E-4	0.10476341069705718	0.005	0.4427188442899715	7.27132525128892	0.3595756639616965	0.21334782758669274	0.19628066993356394	0.23079583851804628
1250000	-6680.446080587622	-5879.85816445112	-800.5879161365026	-5879.85816445112	-792.5926944351709	4.748018002009252	1.2205000161907316	0.8998197002600362	0.40368718860089303	0.48920358359954286	2.382234581052917	0.15222560999031753	0.09851259944124557	0.28998168182061934	1.4167261153917454	0.06304220488764281	0.4067040534456586	0.08882885641001781	0.4454149980962392	0.05870390232053903	0.3002040963846464	0.18295032371509098	0.44899327008855605	1.391811340975531	0.016291880620188718	0.1292891237494083	0.08884825602642271	0.15206970420317614	0.029028307574719598	0.06898113225886958	0.13257851850936803	0.005	0.44342823667774034	8.835788576224498	0.37468648555018375	0.1869737483308043	0.20312197976812893	0.23521778635088247
1300000	-6644.991212988629	-5902.304753585139	-742.6864594034897	-5902.304753585139	-730.1755312443956	4.650180487666777	1.482087334701717	0.9140251177044212	0.3532462922082165	0.4657614565116169	1.908894879679637	0.24957581301616216	0.0825323427841278	0.6279245965437685	1.1960668995838093	0.07897838668139628	0.9273522821247039	0.04074418303327198	0.21681819069766692	0.2643783877927039	0.2879572930871567	0.1964448389076107	0.7605265277863587	0.8110328910818964	0.01530630228377428	0.2583976844416922	0.8032324425981994	0.0657666697997018	0.027739016893762493	0.20542735511497337	0.07747436790609298	0.005	0.4218366911643986	7.807984137691832	0.3468870067793068	0.23568868727508357	0.20498484080320578	0.21243946514240328
1350000	-6671.601604760904	-5870.437559233903	-801.1640455270007	-5870.437559233903	-784.462676994987	4.896593680842829	1.7714494827937008	1.9383846289016116	0.4235386368779601	0.37948307549848714	1.8678845530449408	0.12686980677808618	0.07873173265577739	0.2928740193416274	1.1753308137999747	0.09274707444562842	0.353525829409295	0.3165064156485194	0.25986428481049473	0.27212112039979164	1.0400483295033771	1.0325007233832355	1.162247654971105	0.20278258283246225	0.08413658221027234	0.16482285767627658	0.9039337240805423	0.2942595914260003	0.07853843216467923	0.061524157179044574	0.08441314339736415	0.005	0.43695433258420474	6.405356850000062	0.3585884279420237	0.20699217925515703	0.20957948891190983	0.22483990389090874
1400000	-6618.180419675907	-5878.487794939726	-739.6926247361806	-5878.487794939726	-733.0141988051229	4.807951119251767	1.4069751340084833	1.0682522392911282	0.14307078782998148	0.42564080673116844	1.8234574275976845	0.06238562544003806	0.19843484775381903	0.33212085614433656	0.828455800529541	0.023838360005320657	0.15167882603602487	0.027919760733135988	0.3706095348833762	0.15137828341354387	0.761364336897962	0.1163975831432129	0.6122739602398037	1.3503998591799091	0.08959497995909307	0.24828612852561702	0.3003276313083462	0.12923047061951687	0.0069036377241610365	0.06647789936814529	0.04938990022365035	0.005	0.47360526958651505	7.6839913466098295	0.35040712134780616	0.22387566078076135	0.1887411296589474	0.23697608821248434
1450000	-6667.974214725757	-5899.440160273015	-768.534054452742	-5899.440160273015	-759.320666470811	4.898230919730364	1.6095056584329688	0.947196512495842	0.20875195792488938	0.3684440106847805	2.8387197669872446	0.22085929205669558	0.08458654263422849	0.5896549681026123	0.9859566397292885	0.03680545777390306	0.19020231311673952	0.07939738378914477	0.28602687263258003	0.3190940840217417	0.5901861056457078	0.40154096960204927	0.3526742322141919	0.18417544568896047	0.12496670171611249	0.005611491674864078	1.4261745807542447	0.28887877069541074	0.01072633974853697	0.11406411064779963	0.12330888277810502	0.005	0.37866431812136575	6.870767945904824	0.34885028632426995	0.21595146213357114	0.202535073900468	0.2326631776416902
