Sample	posterior	likelihood	prior	treeLikelihood.H3N2_subsampled	structuredCoalescent.t:H3N2_subsampled	treeHeight.t:H3N2_subsampled	Ne.t:H3N2_subsampled.Australia	Ne.t:H3N2_subsampled.Hong_Kong	Ne.t:H3N2_subsampled.Japan	Ne.t:H3N2_subsampled.New_Zealand	Ne.t:H3N2_subsampled.USA	b_migration.t:H3N2_subsampled.Australia_to_Hong_Kong	b_migration.t:H3N2_subsampled.Australia_to_Japan	b_migration.t:H3N2_subsampled.Australia_to_New_Zealand	b_migration.t:H3N2_subsampled.Australia_to_USA	b_migration.t:H3N2_subsampled.Hong_Kong_to_Australia	b_migration.t:H3N2_subsampled.Hong_Kong_to_Japan	b_migration.t:H3N2_subsampled.Hong_Kong_to_New_Zealand	b_migration.t:H3N2_subsampled.Hong_Kong_to_USA	b_migration.t:H3N2_subsampled.Japan_to_Australia	b_migration.t:H3N2_subsampled.Japan_to_Hong_Kong	b_migration.t:H3N2_subsampled.Japan_to_New_Zealand	b_migration.t:H3N2_subsampled.Japan_to_USA	b_migration.t:H3N2_subsampled.New_Zealand_to_Australia	b_migration.t:H3N2_subsampled.New_Zealand_to_Hong_Kong	b_migration.t:H3N2_subsampled.New_Zealand_to_Japan	b_migration.t:H3N2_subsampled.New_Zealand_to_USA	b_migration.t:H3N2_subsampled.USA_to_Australia	b_migration.t:H3N2_subsampled.USA_to_Hong_Kong	b_migration.t:H3N2_subsampled.USA_to_Japan	b_migration.t:H3N2_subsampled.USA_to_New_Zealand	clockRate.c:H3N2_subsampled	gammaShape.s:H3N2_subsampled	kappa.s:H3N2_subsampled	freqParameter.s:H3N2_subsampled1	freqParameter.s:H3N2_subsampled2	freqParameter.s:H3N2_subsampled3	freqParameter.s:H3N2_subsampled4	
4150000	-6705.053275362776	-5870.477586410152	-834.5756889526238	-5870.477586410152	-826.2057249773203	4.579505118441198	1.8668048173271454	1.1129108087534434	0.28645124876345546	0.5991328508110829	1.9674007967031242	0.3357840865450618	0.1552393577167327	0.20065469875129366	0.6038048637563878	7.14051297384401E-4	0.26145315971665684	0.06760744350308472	0.43288655304976376	0.8757143614315475	0.37019534097660894	0.09222516432578144	0.17906288968425466	1.2746742814091732	0.08585276672772911	0.1858461432702442	0.6679240958116149	0.038809005118626505	0.130470120934458	0.04101677646872117	0.012317339442830554	0.005	0.5081494399564711	7.54853148642846	0.36643129353056625	0.2238584715268043	0.19668824757138692	0.21302198737124167	
4200000	-6699.6405866435425	-5873.94394231296	-825.6966443305829	-5873.94394231296	-818.3310967189485	4.593123155180645	1.9808610983558073	1.0985992986347621	0.4164598594381011	0.6449385340581649	1.9244539763218707	0.2925555331706849	0.001207886717821972	0.8401614503233263	0.5911806041358679	0.030383875425687604	0.1299752320096497	0.027714899229883728	0.23256771684912167	0.088402416458111	0.4102486110627068	0.15099817970317447	0.9432028436868015	0.6693348932365641	0.4398828182836871	0.10578929482397663	0.38115195082414494	0.17762701909968306	0.021320538113279768	0.03473623475275645	0.052718788423905025	0.005	0.44421973525211805	8.764953164890105	0.35927422692704053	0.20304443159119032	0.21034121433784359	0.22734012714392476	
4250000	-6735.382746292132	-5917.490262963078	-817.892483329054	-5917.490262963078	-808.8485489387626	4.627346322662753	2.152275129644052	1.1802923692953216	0.2581658524000809	0.6861594723345518	1.4865110887925361	0.5392094893525945	0.11101943321090106	0.4740335353969757	1.142188506068703	0.08159004505783721	0.16457273218794985	0.1598689319719623	0.32076201462363124	0.19609166103989925	0.4630680631700551	0.6446903119280417	0.5126076810784064	0.070405202691406	0.12438065441654438	0.2774608726341539	0.5492332704541584	0.31835760509918476	0.006494899670485987	0.01450997692805401	0.039698981870905814	0.005	0.3581302796809417	7.879945880743685	0.34317885002115445	0.20939009501832506	0.21249729528870964	0.23493375967181007	
4300000	-6712.111142551315	-5916.466943876763	-795.6441986745526	-5916.466943876763	-786.0148212047059	4.5565426012582675	1.3776284783402024	1.4839453653113364	0.2077217761093818	0.7631506393789927	1.3119458990367334	0.12061363167329343	0.280600375694701	0.8280849377904428	0.843386943909193	0.19519900673908902	0.20044093627399395	0.058865724041124605	0.3197935013869915	0.07543448502791612	0.6289238641876598	0.5337637504529764	0.09222193326003718	0.3550223648882656	0.08432564222321645	0.012136499549187352	0.7452780178732602	0.5741422158784572	0.02205398712469327	0.48878116272166205	0.06641504865960089	0.005	0.4314274754333989	6.501159917114448	0.3368148854435041	0.22427807452399573	0.1903170393005452	0.24859000073195422	
4350000	-6676.876924899795	-5871.565533158424	-805.3113917413715	-5871.565533158424	-794.2508589665729	4.557888306073298	1.9772940934414074	1.3708567217925187	0.22593599875369583	0.655062153310683	1.917557254031033	0.07703368327330899	0.15959381293594052	0.6110016417343774	0.8118721116840287	0.5118997637749805	0.47074774871583447	0.011126951793094943	0.25127815562764555	0.06783363777179581	0.6590737091666903	0.4034261351900958	0.624073892802327	0.08214343164567378	0.2644203130957173	0.2226040730960266	0.8399150464997663	0.12502509166874465	0.27363866745269017	0.10521141064180156	0.08698467515014542	0.005	0.40583433617237724	7.673034259169956	0.3417928617887341	0.20636885249100625	0.21211527674172362	0.23972300897853527	
4400000	-6693.7198716749945	-5866.609662036503	-827.1102096384909	-5866.609662036503	-819.143479727843	4.542026654765571	1.496013683000334	1.421441365271337	0.4760906739834711	0.5298766449896137	1.8178337897119696	0.15589282234881977	0.3089832975141864	0.7857575356197835	0.7319414698562359	0.06550105134675897	0.40875340807011606	0.05109529435192228	0.29158298103009783	0.04726580937360935	0.3812008291976963	0.1794120575754757	0.20285611642968637	0.2538488713250834	0.1355872458340814	0.2857446859740507	0.7521347367553214	0.361236162019092	0.22830811423308614	0.06475677445591212	0.20430181224799426	0.005	0.3667549437079964	7.589787111059845	0.3601248951515873	0.20820689792451072	0.20185511228061376	0.22981309464328745	
4450000	-6684.002391322431	-5875.679421675244	-808.3229696471869	-5875.679421675244	-798.132561791041	4.633316499106882	1.5918328389760017	1.4347703409687156	0.2291046131062205	0.5094307756837945	2.310087387906705	0.5616378987918677	0.09658597016929343	0.9907178758818052	1.1365426459410144	0.005743900067862559	0.1609494912904851	0.25911446808846494	0.2805837335036849	0.054536057852420834	0.7339010243980082	0.3843202970460171	0.7918473329475879	0.06599926244700367	0.027755108574962495	0.1400172678116189	0.4530557956154872	0.1741409253269399	0.007254990586121982	0.09484889249723068	0.05923904912047511	0.005	0.41034698806430286	7.8195951318824495	0.36765564733985767	0.20799260129923353	0.1834403172500455	0.24091143411086266	
4500000	-6684.2218957537425	-5890.417498396895	-793.8043973568472	-5890.417498396895	-786.158154068533	4.819852157041514	1.391576374962089	1.2434842534934032	0.24640522547265398	0.6062339242327698	1.9358848803418793	0.5784091901759478	0.14409305425678604	0.7651306688366932	0.8521462969425752	0.035487943269061	0.8701372972570741	0.011592710277430479	0.058469902674750614	0.18338584852726475	0.19597153597071595	0.09631758646174672	0.3600734846259804	0.011773708049836537	0.03259152111255217	0.12695780246167318	0.6633195958110023	0.5628708715624039	0.1126262866470007	0.3094621048743228	0.044109005050317104	0.005	0.33338415245053465	6.5131594562737805	0.3490604366521112	0.2141183911627113	0.20070750331171136	0.23611366887346555	
4550000	-6632.5626932360665	-5886.736893200222	-745.8258000358444	-5886.736893200222	-737.0754099088105	4.90503281644184	2.2306351225038847	1.31632567940042	0.16320166904373531	0.5046987533877039	1.4738858498915166	0.20019045552961512	0.2540922115443557	0.6036659762820326	1.3478339439074283	0.010842397053287685	0.4274992667055454	0.11642159261989114	0.1284306251918554	2.9342803542449134E-4	0.7407440883274113	0.19033243045468926	0.7443090748270836	0.5912903995759722	0.01156597792516802	0.18797026528862007	0.500873531804893	0.09581737370705881	0.02115642761474304	0.03253197553778748	0.0023365046542769725	0.005	0.543919711651129	7.527996686284237	0.33327381142718626	0.22532466286520506	0.20696961729772137	0.23443190840988665	
4600000	-6589.804564510127	-5847.874890637376	-741.9296738727517	-5847.874890637376	-723.5739129499076	4.902405625193924	1.266402313984387	1.2242157274521561	0.1889949589701994	0.26148462558218627	2.355111466670055	0.3048588211219275	0.3220638884725325	0.5962860887122036	1.719778779249389	0.1633892369375467	0.29985787500166333	0.01052661809547648	0.35292617513029617	0.12676643784550423	1.3410896178087646	0.7193265591862962	0.6685175362696273	0.19016874685208457	0.3646602381425738	0.1251686709823241	1.2452218529072812	0.015768451050403042	0.0379727241300285	0.09690861886355724	0.04779279718740253	0.005	0.45293506208674983	8.068161662642716	0.3584427079766132	0.19405170711249936	0.20774987164475772	0.239755713266129	
4650000	-6650.67753903585	-5846.368481576058	-804.3090574597916	-5846.368481576058	-791.7319425631683	4.484632612128525	1.5091429826725538	1.6240464718934904	0.23129299665127365	0.33319017726148703	1.816275033240959	0.13458051322395662	0.06773815841991249	0.6357419228959722	1.2441299228156792	0.3329648255907578	0.23714414052255467	0.11190580338256602	0.18509622562158856	0.08935587131016749	0.6610662873499462	0.5231521344373866	0.5628998056819084	0.6398731568415943	0.3209616634773119	0.26554518905170016	0.5807735953501669	0.37168549706220155	0.11611095014080239	0.07120808522122019	0.08537153061669375	0.005	0.4403903555848997	7.15142610656554	0.32289553101643487	0.2251194656768328	0.20767075920302597	0.24431424410370572	
4700000	-6646.699046961409	-5854.343411244451	-792.3556357169584	-5854.343411244451	-776.3408947935588	4.494492360395779	1.415489159610211	1.5788481008824573	0.3773713779083135	0.442176607456432	2.1469104697689647	0.1695130867332457	0.03492598085101935	0.47300128362992905	1.8859781730758394	0.05524833243114131	0.2219838954134027	0.07820062840757941	0.25860988162297704	0.7677783759518562	0.9987233036681157	0.6261163266391161	0.6817720105896538	0.4216383642392115	0.038290151007752106	0.22445130108842756	0.57147951299494	0.32284870652693026	0.01148252349698737	0.12077678720077532	0.014517547471083352	0.005	0.39454876891391066	6.60688269454569	0.34770431742712044	0.20828608373658997	0.20573210177426937	0.23827749706201964	
4750000	-6744.298629625627	-5890.336151015718	-853.9624786099087	-5890.336151015718	-833.6737650066509	5.044124537362394	1.351396017239062	1.438594961935814	0.21983371115627198	0.6116654043303619	2.5535415541472672	0.46221388159809434	0.5278988760600699	1.1557103587869615	0.8874444008843565	0.4523459787404877	0.7229852441364801	0.00888529787553359	0.33064191532320286	0.5081187038795102	1.0300840350756901	0.8813237660535511	0.5877932385779092	0.04952193316912294	0.3066581503847668	0.22862810919781268	0.47311449567739394	0.20541816314109596	0.016592437798798182	0.05252360235385381	0.14428078911311584	0.005	0.38695836650265986	7.059217268488013	0.3564757231222979	0.20969150504125536	0.2084124919906946	0.22542027984575155	
4800000	-6689.394732118417	-5878.757131031753	-810.6376010866647	-5878.757131031753	-799.3713818792049	5.269793199212922	0.835478788452056	1.5180491052163232	0.2359392237028738	0.6519025477343756	2.2383661402831536	0.5911724723135365	0.4418029415200522	0.6654916526994202	0.9834920760544776	0.035098033185875746	0.29332582486709885	0.005801696317461731	0.14512504037158194	0.609448411883474	0.18644401200166896	0.2567674764350679	0.5862954251190066	0.29911891717211186	0.17400273582179165	0.26085059374900704	0.7820835672630125	0.023891479680012467	0.032899672455431475	0.0648896904704785	0.3823665895528144	0.005	0.5058776023142074	7.943336989529266	0.3225441603887258	0.2026836242395716	0.21785949059792206	0.2569127247737799	
4850000	-6645.030766254268	-5858.605464707801	-786.4253015464673	-5858.605464707801	-776.0981830252747	4.565368581980236	1.3871692077713063	1.6294802142705045	0.3356851974032366	0.4963581492314914	1.9806690953191	0.14504205946189358	0.23771045572281446	0.7492608816415576	1.3319280557343505	0.015223085284967472	0.6239980434287291	0.07697856238214941	0.20526400743217257	0.2780938064382409	0.18311756307046903	0.36699191934877523	0.7157947163994162	0.05620234767402072	0.2535790565505359	0.6411010143547747	0.4674100191368265	0.10321847738528075	0.020815213923683518	0.07008075831915477	0.04871018234977519	0.005	0.3247628450558637	6.6253187795188	0.3443866218628494	0.21994816307641488	0.21182451312436515	0.22384070193636996	
4900000	-6647.106091530807	-5882.967000905105	-764.139090625702	-5882.967000905105	-754.1087358670138	4.862259432170447	1.4439591199611093	1.1785127242507045	0.3294598018510981	0.45463610971593493	1.5706008615290552	0.3500578948049308	0.26375466080691184	0.24384475748489387	0.8528775598028345	0.05963115318837455	0.08951602213071169	0.14546995397457102	0.3492548425373834	0.3655489045046164	0.7000439048480855	0.03974795735743617	0.6265410331956262	1.709392524692684	0.023160573973956492	0.21438620566658537	0.11306933802699462	0.09501149512442882	0.012879811037649406	0.2781729185102822	0.050473095252098824	0.005	0.4071194119730669	8.004460696700972	0.3540722138439583	0.20340708043040887	0.20743003496707071	0.2350906707585615	
4950000	-6652.710554154276	-5860.910237164915	-791.8003169893607	-5860.910237164915	-783.6976572132681	4.840204284002522	1.8731222978577013	1.854033566293928	0.3391813394678448	0.6460658162669262	1.468622842223148	0.3007631405748715	0.369727407283037	0.5788196243662522	0.5054563802383422	0.20253413614699123	0.4207870356768925	0.020180352596909923	0.01928180563650217	0.305701394107017	0.3353379847553759	0.11066907018831793	0.6057253798820259	0.48643579043240265	0.1014456516629988	0.29738316297511563	0.48520571332482165	0.0048820690767572665	0.07406749900584503	0.04440437659765142	0.5515497042405362	0.005	0.35629830340811475	8.67694964681463	0.3465429929658125	0.20867046710319437	0.20014658763441448	0.24463995229657792	
5000000	-6669.8719251910725	-5852.684730149978	-817.1871950410938	-5852.684730149978	-809.3430339655728	5.2555912781858645	1.6385994294049937	1.0495897136236123	0.6564345060890515	1.1387779510353342	1.704114651955457	0.19779198650543947	0.14380505294393311	1.0285954578033891	1.5071520515348271	0.05042833210920385	0.7727190773986085	0.02220507538787673	0.28951723319679623	0.24270739355591917	0.09417173090542862	0.08478416336578723	0.2590349221202119	0.5562707303337576	0.02545993940262352	0.2137031848006251	0.055143494953826325	0.010707534218064554	0.03940888810185589	0.04634797364786618	0.038226594492783164	0.005	0.3768370839386934	7.7693550834073175	0.3656025698486769	0.20889133820277303	0.2063624090101675	0.21914368293838185	
5050000	-6706.772845760914	-5867.021956539604	-839.7508892213095	-5867.021956539604	-833.5402458614446	4.989319704960897	1.5538096461189779	1.5936909173285578	0.09507526173474308	0.9010799183937072	1.8997852527523458	0.3305058349418142	0.23166421863159944	0.7516884506154228	0.41458326282529295	0.021711769383529787	0.39201616643093934	0.01191509648323114	0.1093962091801307	0.15384994876838753	0.42878936342765084	0.028788316132537982	0.9507378183558444	0.9587987530495801	0.006006605728829439	0.044892627085750925	0.11760835335829599	0.3731222245393407	0.024537597788008157	0.08056143173230312	0.04629370203433777	0.005	0.43985975548478173	8.21150164154294	0.34479183483638454	0.2166211571681664	0.20161986995648173	0.23696713803896668	
5100000	-6702.611562023839	-5847.178411911952	-855.4331501118864	-5847.178411911952	-844.7694315787888	4.91101370783353	1.5813524252563846	1.2976524631382447	0.17566649037129733	0.559696120044267	3.1002917265265855	0.34999390775190165	0.3478229295974544	0.16775970125910108	0.7894670659860221	0.015143655661591319	0.28468587179798976	0.03517795788711599	0.16903358307930588	0.06136439599524075	0.2984533064677439	0.1944571858318384	1.4523040981856135	0.771536145951577	0.0033350983780771866	0.10274365127583258	0.9503430544891508	0.031232422892118656	0.05616678765752204	0.42657141930182013	0.03490060909808261	0.005	0.4519043453837059	7.8454943332403975	0.33996653075124605	0.22869585474370743	0.201281926183293	0.23005568832175283	
5150000	-6710.791752326769	-5866.128992939399	-844.6627593873699	-5866.128992939399	-832.5630898981769	4.7919721074112545	1.9269020438307096	1.40178557494585	0.4469453892311172	0.6672070041083514	2.618079271150551	0.23864184517102996	0.14634816624650573	0.08078035408447072	1.0963951985862677	0.034148342346444226	0.09255295915936496	0.010050923355573971	0.2515557899189731	0.5418696682287365	1.0916777298433882	0.14381323303917407	0.55518006149528	1.3205382893615607	0.012737308728444625	0.1850510999367824	0.7758965956358888	0.02570841242708279	0.019805000259758915	0.029886239014576897	0.002207413537580372	0.005	0.5458910457101445	7.877506552031544	0.34873903251381455	0.21668245914292372	0.20631641379403368	0.2282620945492274	
5200000	-6693.938366209285	-5865.711633606072	-828.2267326032135	-5865.711633606072	-811.1304813704144	5.475123127330377	1.2835075981191495	1.2885077451340645	0.2522375934250842	0.42403636930076516	2.216925435051362	0.19652499566395368	0.32484991028133076	0.5476736735540028	1.0584431478210006	0.26736201924642383	0.16279269532782878	0.09967114182011072	0.39334245352153574	0.507554449433945	1.0404609939184832	0.32692250073246426	1.2309315139368482	0.07787003693150196	0.1592805172867956	0.26370025800860336	0.7525973765123013	0.18940102524308147	0.023157351702888664	0.5903889670990496	0.11403745435534443	0.005	0.38276866980188184	7.946280844240996	0.35677926606403554	0.20496047124523495	0.19553470499047682	0.2427255577002521	
5250000	-6647.022066317486	-5851.109817467652	-795.9122488498343	-5851.109817467652	-792.1760531626128	4.4798241286826235	1.6285472538840071	1.3730510496528476	0.17665686130792876	0.45137066963615907	2.036080902940851	0.17606245593346065	0.2778135586458002	0.29444046200174817	0.6457952732478746	0.1341203359786702	0.2276900254229021	0.08563611101458883	0.4144763379927262	0.4336837041370542	0.3788086524991058	0.08184485582387652	0.31509196868194783	0.3147019558965246	0.12393341508041307	0.13822781159375175	0.671642665497995	0.15725522011852938	0.01880304622782304	0.12518976099823456	0.011306257783031692	0.005	0.40734333503934556	6.85671173888214	0.354439558635172	0.2056312318228955	0.2043999571197917	0.23552925242214018	
5300000	-6667.928628712954	-5882.006740737287	-785.9218879756668	-5882.006740737287	-783.8033704229457	4.725992841832992	1.6579301524892796	0.9917940756797875	0.3914223137320516	0.5932398596387946	2.0872212068481084	0.12641838290002244	0.08710472124472451	0.2962270186657459	0.37449801685672046	0.03244630945500173	1.007231048810077	0.021902539029995	0.1619489164067637	0.10652679862175479	0.07464597083049501	0.14594968947438997	0.5320228539571149	0.08614969108707668	0.0946460019510507	0.07009603474267415	0.8886581474045248	0.010794772574468882	0.009215738364630447	0.10536442944117831	0.2918476842217771	0.005	0.3725293288921012	6.680180180487567	0.3456495052733817	0.20843591047936885	0.2130830997661467	0.23283148448110208	
5350000	-6678.9229440502095	-5849.466511890511	-829.4564321596986	-5849.466511890511	-816.6845484865747	4.435662435108227	1.0925125544812486	1.0777302394667154	0.3467964080457561	0.5368070291500973	2.3500169566573694	0.1703397227086868	0.5050117733500294	0.7188189485169019	1.3397100074579698	0.1580414396315166	1.1940658706386713	0.04703926500057739	0.3282137888540831	0.5604838285941152	0.1183970054999464	0.06403175497770863	0.5498077020989036	0.1675574546724828	0.051940155742856084	0.13488563077838897	0.7048488151032908	0.11213655650846213	0.01316113970121094	0.26699705160500203	0.052182047625710985	0.005	0.45219015867461615	6.835625620158939	0.3522090685630669	0.20233005805145132	0.20224366112907013	0.24321721225641096	
5400000	-6652.610872155967	-5879.048826746419	-773.5620454095474	-5879.048826746419	-764.9015253366465	4.665964179930555	1.3939801556123346	1.3121140665509894	0.3321684961306471	0.7238104166471729	1.658453312857705	0.1654215910810058	0.14148875619597728	0.9261300165547642	1.3337220593469539	0.008650902403697357	0.6526464091724864	0.047696059794759216	0.5972180130171524	0.02399449147814311	0.14557320320796602	0.258796395691805	0.6101808178522476	0.2293923733274198	0.09841403151707671	0.16800077735657293	0.4881122979618948	0.09420470611423615	0.024899795206502016	0.02321634814740596	0.08840231576797009	0.005	0.4626824117475878	7.354517958521456	0.35085098412364185	0.18900599964075537	0.23120539705313153	0.22893761918247052	
5450000	-6641.891216443547	-5862.707111056377	-779.18410538717	-5862.707111056377	-768.7601452712233	4.659374421090393	1.1638257856132612	1.3709415075742113	0.2778268787614612	0.6226075414561097	1.900766159748611	0.006651686278257092	0.32361781260229466	0.8604049020346729	1.1547434127414102	0.12284079747948709	0.26313492114157144	0.07769655973577916	0.42093909145664693	0.02552714805983688	0.5320881238886539	0.23743980722186717	0.8045921132114344	0.7156769645301367	0.17863680135862114	0.2691763552965984	0.2772735592048383	0.10652056667160746	0.020554421093096135	0.017462102557223438	0.15397679643161696	0.005	0.4495665241327181	8.55469643213832	0.33948249704102573	0.21975358068590192	0.2036702569362069	0.2370936653368648	
5500000	-6688.850764946035	-5849.870248046108	-838.9805168999274	-5849.870248046108	-827.8384502565992	4.67166452797392	3.1607995602937784	1.168236260846038	0.3033378396149757	0.7447328788960894	1.4586730117474196	0.28683661496486723	0.542412979546705	0.5033940734003594	0.9202330475942455	0.0030524414560221683	0.3206990397253788	0.015743723250770055	0.44882862204614005	0.08212180136709173	0.42874943313209407	0.639757480715574	0.9873069392300751	0.09787700529166452	0.09891952744106904	0.030232717823591305	0.8349890383999065	0.24029694525411666	0.12114389542074176	0.00664687166084362	0.02609886760456104	0.005	0.3862510772219754	6.716878315662414	0.3353920764682973	0.21651015578229973	0.2137152798033675	0.23438248794603486	
5550000	-6692.870091863354	-5856.49794252235	-836.372149341004	-5856.49794252235	-824.6251476238857	4.320381146043586	1.603317080534199	1.5378615292174667	0.36493148375543205	0.6145612910658614	1.871886356275188	0.4572334716306632	0.3484519407714298	0.6458705279019162	1.4196586668617142	0.10028397421815584	0.06483347450175628	0.04318790510545937	0.2472370298459978	0.4102867037375616	0.49617438012408704	0.03281026215835489	0.8897703672237955	0.2892516418427241	0.09116539647454673	0.2937464244219943	0.487458412186575	0.05371156880959729	2.0810364147532247E-4	0.018029682881249322	0.43669464965636307	0.005	0.4196929173948214	7.100214774100474	0.3420088020587723	0.2239122473366188	0.1961561827365986	0.23792276786800962	
5600000	-6695.830447639279	-5850.584049025469	-845.2463986138096	-5850.584049025469	-829.7928622126313	4.392239117115869	1.4941593460349976	1.915969356474008	0.15488875840192687	0.5653417969411617	2.0985373747979192	0.15813589443039858	0.4660669744319163	0.5753113711912184	0.8546610457781124	0.20297796442839175	0.5347819807984797	0.2455866556588231	0.1228546111856713	0.03477631236258765	0.9245859321127022	0.3498183261730586	0.46829459393089273	0.7263169431076161	0.15880433515567544	0.3329930064032594	0.7646915605018937	0.09253517955973779	4.6985281363423435E-4	0.7567571019830915	0.045185156593245464	0.005	0.43231709070314983	7.332315945002858	0.33948172814177235	0.20977194463939836	0.2024988813659425	0.2482474458528862	
5650000	-6697.478594571248	-5862.9046850873565	-834.5739094838918	-5862.9046850873565	-822.769384676081	4.531749025235948	1.9049972888155235	1.716845748021012	0.16513335610277874	0.5610625271101622	2.0743882602384778	0.21659161743792346	0.9119413751039371	0.4075553551242579	0.6907931587111091	0.057940310165656116	0.30895708302230007	0.05825672674318245	0.11421817838156453	0.08189146985011472	0.6527550904586854	0.1329082327746895	0.42306093046615006	1.0529900346248124	0.16672977024152444	0.5138105128307009	0.17517770359744564	0.2219715994488301	0.042768720126377315	0.6399211762082808	0.018936987935287843	0.005	0.43537023376897777	6.8513981085677065	0.3507430273558412	0.21617720713559926	0.2056765798462756	0.22740318566228337	
5700000	-6688.18646215848	-5876.664571617441	-811.5218905410392	-5876.664571617441	-799.1807736935955	4.707115276953719	1.2517308331226769	1.2393642954231487	0.44968767282255306	0.39718419139081207	1.9821043677124717	0.2458553170088043	0.3292131299198228	0.6127709300087115	1.8683066628072862	0.004544658652972449	0.3369456409942868	0.04281945252350962	0.25811165617143395	0.060505219996322024	0.5130966239602562	0.003230931238456648	0.6257807261928187	0.5085812812971654	0.14045670956933531	0.5402249858373572	0.6564249913146407	0.1625966446201802	0.11515671766320021	0.06484558694287745	0.10913116683443817	0.005	0.35405411963966194	6.266042530129322	0.34462905745761396	0.2137374102956016	0.213579221459822	0.22805431078696178	
5750000	-6711.128860125169	-5861.796947079343	-849.3319130458253	-5861.796947079343	-836.6232373862877	5.082087625644239	1.7731663857730289	1.1345314496237082	0.31856823158560116	0.6858336721674393	2.2352506763361863	0.22495891884035135	0.2626277523066897	1.0927572362907172	1.3763221442492595	0.08032209002140969	0.3394888112883349	0.03745035442164125	0.4672421340695272	0.04980555931684973	1.1472786806245625	0.21875304325528153	0.3420719994400441	0.6034786070458867	0.03644095391133298	0.3027229415950176	0.18042066730922687	0.10026804185772908	0.08234419455691361	0.014212053861242245	0.08354031692340938	0.005	0.5049209856676181	7.164031519065421	0.35033271597659643	0.21315781736259537	0.20013632000230208	0.23637314665850545	
5800000	-6697.564134442474	-5862.9817590763505	-834.5823753661236	-5862.9817590763505	-820.3655275696487	5.046482996729885	2.5144286954238027	1.6113798013968899	0.34795757099877644	0.7213361443268393	1.898009878311305	0.2917577323199922	0.03681364426959528	1.151624361082775	0.7458858411173304	0.013143214176330147	0.2254366842909221	0.041477773015467644	0.18755617068503883	0.4494325527949352	0.6259871262066795	0.016317064008966636	0.697245460296483	0.7385135697894378	0.1271909963246599	0.633162531748761	0.22670327059200657	0.1298474764870041	0.04220838654763745	0.7024301064922255	0.09446661269975071	0.005	0.4764694820046616	8.51304337487856	0.33736504317515864	0.22215903384906505	0.1984918705775187	0.24198405239825702	
5850000	-6650.66528209181	-5850.55639183116	-800.1088902606496	-5850.55639183116	-796.1080092325574	4.700356980360983	1.6113932626021985	1.598828070667601	0.2851114076204836	0.5109892706499117	1.6436312744450952	0.31753492006164513	0.595518426665286	0.3934854781605618	0.4594952655352727	0.010063994013087467	0.15137684709658517	0.04610933493412004	0.20928124300765902	0.46271408208349124	0.19641643186144217	0.061060514785964304	0.6412315095306778	0.5543109489603961	0.09979368412090986	0.2421651187234287	0.324041088579428	0.08554132296172881	0.04139844252900274	0.11556283219771926	0.04345243846502589	0.005	0.33617623764644217	6.557822318129501	0.34789369591814984	0.21733096651685682	0.20679410288021113	0.22798123468478157	
5900000	-6686.457943913502	-5881.669408510002	-804.7885354035003	-5881.669408510002	-792.070092190659	5.0852944610150645	2.4720216570594307	1.0917489239809943	0.42167332365929727	0.4328770273094583	1.8391258130528267	0.16427882105325486	0.19821136828352517	0.6892647686641515	1.2798830719559264	0.008147251893173177	0.5416656761384306	0.018556743474545168	0.7124323013797832	0.8429168540664087	0.30280171106217374	0.06672968928584656	0.39920940072714023	0.34025984521138725	0.07788666771229082	0.1948399660895916	0.9101869343015165	0.11930957981405291	0.0053132970220585675	0.04300665137863832	0.15041683844987394	0.005	0.5501577099966859	6.853914206882616	0.34160974746090234	0.20794473501606997	0.19736316602971926	0.2530823514933079	
5950000	-6728.67069230416	-5885.802537211852	-842.8681550923083	-5885.802537211852	-832.3098170953581	4.728664045481291	2.414085570913234	1.42419565995467	0.1599861333963759	0.809767356592616	1.7610667420228425	0.21399083061043034	0.1403670411487763	0.5615820737976587	0.4762534410896386	0.051248447002224994	0.25424397729560616	0.016247471859649348	0.16461973843812416	1.4136332140142074	0.5722268080173551	0.5524213857950383	0.0575413585443418	0.20061850562205003	0.17987517860044988	0.183566724400302	0.6891286215672197	0.4393908834416615	0.08175577233566353	0.22604990723424284	0.014908071055416592	0.005	0.4096021019270397	7.653717422901643	0.3294292769564161	0.19079093098925337	0.2313416320921815	0.24843815996214846	
6000000	-6702.162478924133	-5877.751333107362	-824.4111458167712	-5877.751333107362	-810.1491913722456	4.500450475232393	2.121573427595115	1.6270477559128826	0.25090407297196476	0.6201860576877464	1.7763838563149108	0.4279171428507614	0.12210137469747932	0.630684517611419	1.3528718132088937	0.004878871403437276	0.3723123215410244	0.03416436372135088	0.15486772887471603	0.40883302884828676	0.8135269332275673	0.244861721259903	0.8499132152319809	0.08998621826237407	0.139943714683093	0.3461344832681949	0.9195015300257604	0.22177993440803304	0.03905178672411494	0.11206706781169237	0.07824214984981255	0.005	0.49011034243281043	8.124386004027032	0.35585620118715455	0.2164220534092785	0.21085579405066748	0.21686595135289888	
